Date,Close
2020-01-02,68.0260238647461
2020-01-03,67.67015075683594
2020-01-06,69.47383880615234
2020-01-07,69.33964538574219
2020-01-08,69.83318328857422
2020-01-09,70.56629943847656
2020-01-10,71.02204895019531
2020-01-13,71.57225036621094
2020-01-14,71.10307312011719
2020-01-15,71.531005859375
2020-01-16,72.07573699951172
2020-01-17,73.53498077392578
2020-01-21,73.6706771850586
2020-01-22,73.75119018554688
2020-01-23,73.79194641113281
2020-01-24,72.87146759033203
2020-01-27,71.15974426269531
2020-01-28,72.09264373779297
2020-01-29,72.40078735351562
2020-01-30,72.27901458740234
2020-01-31,71.21192169189453
2020-02-03,73.68805694580078
2020-02-04,71.83965301513672
2020-02-05,71.8714599609375
2020-02-06,73.3585433959961
2020-02-07,73.51460266113281
2020-02-10,74.9832992553711
2020-02-11,75.05288696289062
2020-02-12,75.47882843017578
2020-02-13,75.21839904785156
2020-02-14,75.48379516601562
2020-02-18,75.51908874511719
2020-02-19,75.7889633178711
2020-02-20,75.3973159790039
2020-02-21,73.7308120727539
2020-02-24,70.56976318359375
2020-02-25,68.90277099609375
2020-02-26,69.1090316772461
2020-02-27,65.35553741455078
2020-02-28,66.56329345703125
2020-03-02,68.90277099609375
2020-03-03,66.48725891113281
2020-03-04,68.66817474365234
2020-03-05,65.3460922241211
2020-03-06,64.40076446533203
2020-03-09,60.42709732055664
2020-03-10,63.37839889526367
2020-03-11,60.18405151367188
2020-03-12,55.24616622924805
2020-03-13,60.3515510559082
2020-03-16,53.33016204833984
2020-03-17,55.56972885131836
2020-03-18,54.2342414855957
2020-03-19,55.25213623046875
2020-03-20,53.09208679199219
2020-03-23,52.39228439331055
2020-03-24,56.16366958618164
2020-03-25,54.752628326416016
2020-03-26,57.79935836791992
2020-03-27,55.18205261230469
2020-03-30,56.97380447387695
2020-03-31,57.75114822387695
2020-04-01,54.776485443115234
2020-04-02,55.51853942871094
2020-04-03,54.30928802490234
2020-04-06,58.80681991577149
2020-04-07,58.77549743652344
2020-04-08,59.99021911621094
2020-04-09,59.968841552734375
2020-04-13,60.15970230102539
2020-04-14,62.88436126708984
